SIM CODE  	DATE      	IRRIGATION     	RUNOFF         	INFILTRATION   	DRAINAGE       	SOIL EVAP      	RES EVAP       	SNOW SUB       	TRANSPIRATION  	SMC            	SMC            	SMC            	SMC            	SMC            	SMC            	SMC            	SMC            	SMC            
-         	-         	-              	-              	-              	-              	-              	-              	-              	-              	LAYER 1        	LAYER 2        	LAYER 3        	LAYER 4        	LAYER 5        	LAYER 6        	LAYER 7        	LAYER 8        	LAYER 9        
-         	YYYY-MM-DD	mm/day         	mm/day         	mm/day         	mm/day         	mm/day         	mm/day         	mm/day         	mm/day         	m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          	m3/m3          
RenoT0Control	2007-08-08	0.000000       	0.000000       	24.200000      	0.000000       	0.741934       	0.000000       	0.000000       	1.152645       	0.242039       	0.248889       	0.280574       	0.284657       	0.282436       	0.163380       	0.197872       	0.230187       	0.191749       
RenoT0Control	2007-08-09	0.000000       	0.000000       	0.600000       	0.000000       	2.050301       	0.000000       	0.000000       	1.238390       	0.209301       	0.242039       	0.242039       	0.242039       	0.267273       	0.215215       	0.197032       	0.229702       	0.191479       
RenoT0Control	2007-08-10	0.000000       	0.000000       	0.200000       	0.000000       	2.821198       	0.000000       	0.000000       	1.704710       	0.151926       	0.237653       	0.238264       	0.238790       	0.264670       	0.213365       	0.195862       	0.229035       	0.191109       
RenoT0Control	2007-08-11	0.000000       	0.000000       	0.000000       	0.000000       	2.589602       	0.000000       	0.000000       	1.818051       	0.130225       	0.204673       	0.229911       	0.234036       	0.261391       	0.211306       	0.194576       	0.228303       	0.190705       
RenoT0Control	2007-08-12	0.000000       	0.000000       	0.000000       	0.000000       	1.423074       	0.000000       	0.000000       	1.746211       	0.117959       	0.185705       	0.222275       	0.229459       	0.258189       	0.209289       	0.193317       	0.227585       	0.190308       
RenoT0Control	2007-08-13	40.000000      	0.806037       	39.193963      	0.000000       	0.987475       	0.000000       	0.000000       	1.569773       	0.242039       	0.242039       	0.254635       	0.257367       	0.274443       	0.307429       	0.260162       	0.226922       	0.189942       
RenoT0Control	2007-08-14	0.000000       	0.000000       	0.000000       	0.000000       	2.758268       	0.000000       	0.000000       	1.668320       	0.181990       	0.237836       	0.242039       	0.242039       	0.267273       	0.267273       	0.261771       	0.250240       	0.189588       
RenoT0Control	2007-08-15	0.000000       	0.000000       	0.000000       	0.000000       	2.471632       	0.000000       	0.000000       	1.495181       	0.137460       	0.225035       	0.238748       	0.239206       	0.265004       	0.265592       	0.260687       	0.249650       	0.189267       
RenoT0Control	2007-08-16	0.000000       	0.000000       	0.000000       	0.000000       	2.008588       	0.000000       	0.000000       	1.605048       	0.122897       	0.198523       	0.230791       	0.234841       	0.262046       	0.263612       	0.259453       	0.248990       	0.188911       
RenoT0Control	2007-08-17	0.000000       	0.000000       	0.600000       	0.000000       	1.261300       	0.000000       	0.000000       	1.618606       	0.125202       	0.181705       	0.223365       	0.230495       	0.259041       	0.261584       	0.258186       	0.248312       	0.188544       
RenoT0Control	2007-08-18	0.000000       	0.000000       	0.000000       	0.000000       	1.049368       	0.000000       	0.000000       	1.586265       	0.114886       	0.169278       	0.216527       	0.226304       	0.256106       	0.259594       	0.256940       	0.247645       	0.188184       
RenoT0Control	2007-08-19	0.000000       	0.000000       	0.000000       	0.000000       	0.787262       	0.000000       	0.000000       	1.558194       	0.107384       	0.159320       	0.210121       	0.222195       	0.253185       	0.257604       	0.255692       	0.246976       	0.187823       
RenoT0Control	2007-08-20	0.000000       	0.000000       	3.800000       	0.000000       	0.656670       	0.000000       	0.000000       	0.902600       	0.179162       	0.152338       	0.205372       	0.219316       	0.251214       	0.256308       	0.254890       	0.246552       	0.187595       
RenoT0Control	2007-08-21	0.000000       	0.000000       	21.600000      	0.000000       	1.365198       	0.000000       	0.000000       	0.825983       	0.242039       	0.248593       	0.273836       	0.274970       	0.277287       	0.281411       	0.256065       	0.246207       	0.187409       
RenoT0Control	2007-08-22	0.000000       	0.000000       	0.000000       	0.000000       	1.523149       	0.000000       	0.000000       	0.921189       	0.208894       	0.242039       	0.242039       	0.242039       	0.267273       	0.267273       	0.261771       	0.262058       	0.191813       
RenoT0Control	2007-08-23	0.000000       	0.000000       	0.200000       	0.000000       	1.991767       	0.000000       	0.000000       	1.203771       	0.169654       	0.238981       	0.239407       	0.239774       	0.265458       	0.265928       	0.260904       	0.261582       	0.191556       
RenoT0Control	2007-08-24	0.000000       	0.000000       	0.000000       	0.000000       	2.158704       	0.000000       	0.000000       	1.303395       	0.136525       	0.222183       	0.236524       	0.237292       	0.263468       	0.264454       	0.259953       	0.261060       	0.191274       
RenoT0Control	2007-08-25	0.000000       	0.000000       	0.000000       	0.000000       	1.924977       	0.000000       	0.000000       	1.538925       	0.122449       	0.197017       	0.228879       	0.233092       	0.260620       	0.262549       	0.258766       	0.260419       	0.190931       
RenoT0Control	2007-08-26	0.000000       	0.000000       	0.000000       	0.000000       	1.235895       	0.000000       	0.000000       	1.483954       	0.113171       	0.180879       	0.221865       	0.229033       	0.257827       	0.260672       	0.257595       	0.259786       	0.190592       
RenoT0Control	2007-08-27	0.000000       	0.000000       	0.000000       	0.000000       	0.905496       	0.000000       	0.000000       	1.497212       	0.106234       	0.168751       	0.215248       	0.224983       	0.254989       	0.258751       	0.256393       	0.259136       	0.190244       
RenoT0Control	2007-08-28	0.000000       	0.000000       	0.000000       	0.000000       	0.718876       	0.000000       	0.000000       	1.288746       	0.101323       	0.159391       	0.209413       	0.221346       	0.252437       	0.257030       	0.255318       	0.258555       	0.189933       
RenoT0Control	2007-08-29	0.000000       	0.000000       	0.200000       	0.000000       	0.611146       	0.000000       	0.000000       	0.884852       	0.102423       	0.152382       	0.204694       	0.218475       	0.250464       	0.255730       	0.254513       	0.258122       	0.189704       
RenoT0Control	2007-08-30	0.000000       	0.000000       	8.600000       	0.000000       	0.542610       	0.000000       	0.000000       	1.198440       	0.242039       	0.174125       	0.199584       	0.215085       	0.248037       	0.254084       	0.253483       	0.257565       	0.189406       
RenoT0Control	2007-08-31	0.000000       	0.000000       	13.400000      	0.000000       	2.203893       	0.000000       	0.000000       	1.305666       	0.242039       	0.242039       	0.255996       	0.271631       	0.261507       	0.252610       	0.252529       	0.257039       	0.189123       
RenoT0Control	2007-09-01	0.000000       	0.000000       	0.000000       	0.000000       	2.279449       	0.000000       	0.000000       	1.343925       	0.192507       	0.238645       	0.242039       	0.242039       	0.267273       	0.262379       	0.251573       	0.256513       	0.188838       
RenoT0Control	2007-09-02	0.000000       	0.000000       	0.000000       	0.000000       	2.080391       	0.000000       	0.000000       	1.219683       	0.147530       	0.235536       	0.239354       	0.239728       	0.265422       	0.261013       	0.250696       	0.256030       	0.188578       
RenoT0Control	2007-09-03	0.000000       	0.000000       	0.000000       	0.000000       	2.007654       	0.000000       	0.000000       	1.169305       	0.129091       	0.208052       	0.236718       	0.237458       	0.263601       	0.259669       	0.249833       	0.255554       	0.188321       
RenoT0Control	2007-09-04	0.000000       	0.000000       	0.000000       	0.000000       	1.539888       	0.000000       	0.000000       	1.419087       	0.117889       	0.188539       	0.229265       	0.233445       	0.260907       	0.257895       	0.248735       	0.254957       	0.188001       
RenoT0Control	2007-09-05	0.000000       	0.000000       	0.000000       	0.000000       	1.096937       	0.000000       	0.000000       	1.111973       	0.110552       	0.175374       	0.222960       	0.230047       	0.258656       	0.256439       	0.247839       	0.254472       	0.187743       
RenoT0Control	2007-09-06	0.000000       	0.000000       	0.000000       	0.000000       	0.847366       	0.000000       	0.000000       	1.192282       	0.104840       	0.164994       	0.216877       	0.226523       	0.256258       	0.254863       	0.246865       	0.253942       	0.187460       
RenoT0Control	2007-09-07	0.000000       	0.000000       	0.000000       	0.000000       	0.679692       	0.000000       	0.000000       	1.346007       	0.099989       	0.156139       	0.210817       	0.222742       	0.253606       	0.253088       	0.245760       	0.253341       	0.187137       
RenoT0Control	2007-09-08	0.000000       	0.000000       	0.000000       	0.000000       	0.571836       	0.000000       	0.000000       	1.147607       	0.096578       	0.149013       	0.205470       	0.219355       	0.251230       	0.251507       	0.244779       	0.252807       	0.186852       
RenoT0Control	2007-09-09	0.000000       	0.000000       	0.000000       	0.000000       	0.488101       	0.000000       	0.000000       	1.232576       	0.093570       	0.142594       	0.200196       	0.215839       	0.248712       	0.249810       	0.243722       	0.252230       	0.186543       
RenoT0Control	2007-09-10	0.000000       	0.000000       	0.400000       	0.000000       	0.422916       	0.000000       	0.000000       	1.249309       	0.099042       	0.136838       	0.195110       	0.212320       	0.246155       	0.248075       	0.242638       	0.251639       	0.186226       
RenoT0Control	2007-09-11	0.000000       	0.000000       	0.000000       	0.000000       	0.413508       	0.000000       	0.000000       	1.151454       	0.095674       	0.131968       	0.190517       	0.209090       	0.243796       	0.246478       	0.241641       	0.251095       	0.185935       
RenoT0Control	2007-09-12	0.000000       	0.000000       	0.000000       	0.000000       	0.367770       	0.000000       	0.000000       	1.013993       	0.093257       	0.127842       	0.186369       	0.206131       	0.241626       	0.245013       	0.240727       	0.250596       	0.185669       
