SIM CODE  	DATE      	ORG SOIL N     	PROF SOIL NO3  	PROF SOIL NH4  	MINERALIZATION 	IMMOBILIZATION 	NET MINERALIZ  	NH4 NITRIFICAT 	N2O FROM NITRIF	NH4 VOLATILIZ  	NO3 DENITRIF   	N2O FROM DENIT 	NO3 LEACHING   	NH4 LEACHING   
-         	YYYY-MM-DD	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        
RenoT0Control	2008-03-16	4940.808404    	11.100707      	2.069456       	0.071876       	-0.024942      	0.046934       	0.069298       	0.000173       	0.003568       	0.000052       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-03-17	4940.777249    	11.144794      	2.065853       	0.064563       	-0.022122      	0.042441       	0.061898       	0.000155       	0.001749       	0.000053       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-03-18	4940.745119    	11.190027      	2.061765       	0.065407       	-0.022038      	0.043369       	0.063048       	0.000158       	0.002013       	0.000053       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-03-19	4940.718256    	11.226398      	2.059619       	0.053266       	-0.017485      	0.035781       	0.050737       	0.000127       	0.001378       	0.000051       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-03-20	4940.693087    	11.259909      	2.058170       	0.048814       	-0.015660      	0.033154       	0.046437       	0.000116       	0.000928       	0.000048       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-03-21	4940.669671    	11.290782      	2.056868       	0.044858       	-0.014201      	0.030657       	0.042640       	0.000107       	0.000935       	0.000045       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-03-22	4940.646891    	11.320773      	2.055505       	0.043269       	-0.013570      	0.029698       	0.041244       	0.000103       	0.000925       	0.000043       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-03-23	4940.625676    	11.348389      	2.054327       	0.039822       	-0.012324      	0.027498       	0.037882       	0.000095       	0.000923       	0.000041       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-24	4940.606931    	11.372154      	2.053018       	0.034439       	-0.010395      	0.024045       	0.032493       	0.000081       	0.001469       	0.000038       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-25	4940.586008    	11.399634      	2.050854       	0.038856       	-0.011879      	0.026977       	0.037354       	0.000093       	0.001530       	0.000038       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-26	4940.566311    	11.425228      	2.049699       	0.036367       	-0.011043      	0.025324       	0.034824       	0.000087       	0.000761       	0.000037       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-27	4940.542386    	11.457824      	2.046782       	0.044792       	-0.013825      	0.030967       	0.044031       	0.000110       	0.001140       	0.000039       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-28	4940.517074    	11.490874      	2.045283       	0.048090       	-0.015088      	0.033002       	0.045474       	0.000114       	0.001297       	0.000041       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-29	4940.489500    	11.527267      	2.043764       	0.052163       	-0.016290      	0.035873       	0.049813       	0.000125       	0.000832       	0.000043       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-03-30	4940.461793    	11.563774      	2.042097       	0.051967       	-0.016072      	0.035895       	0.049809       	0.000125       	0.000885       	0.000044       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-03-31	4940.433140    	11.601573      	2.040145       	0.053276       	-0.016314      	0.036963       	0.051331       	0.000128       	0.000942       	0.000046       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-01	4940.401130    	11.644582      	2.037317       	0.059587       	-0.018272      	0.041315       	0.058140       	0.000145       	0.000941       	0.000048       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-02	4940.365381    	11.693396      	2.031751       	0.066569       	-0.020423      	0.046146       	0.065727       	0.000164       	0.002683       	0.000051       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-03	4940.332091    	11.737589      	2.027646       	0.060903       	-0.018297      	0.042606       	0.059489       	0.000149       	0.002317       	0.000052       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-04	4940.299110    	11.780782      	2.024948       	0.059419       	-0.017520      	0.041899       	0.057891       	0.000145       	0.001207       	0.000052       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-05	4940.268067    	11.820726      	2.023220       	0.055126       	-0.015959      	0.039167       	0.053400       	0.000133       	0.000765       	0.000051       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-06	4940.236053    	11.862062      	2.020940       	0.056498       	-0.016227      	0.040271       	0.055011       	0.000138       	0.001027       	0.000051       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-07	4940.203127    	11.904761      	2.017721       	0.057938       	-0.016577      	0.041361       	0.056680       	0.000142       	0.001688       	0.000051       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-08	4940.172319    	11.941664      	2.018872       	0.054138       	-0.015459      	0.038679       	0.049942       	0.000125       	0.000450       	0.000050       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-09	4940.143209    	11.976332      	2.019862       	0.050293       	-0.014037      	0.036255       	0.046538       	0.000116       	0.000438       	0.000043       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-10	4940.107315    	12.020520      	2.019748       	0.063237       	-0.018122      	0.045116       	0.059364       	0.000148       	0.000850       	0.000044       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-11	4940.063981    	12.064537      	2.030707       	0.079195       	-0.023762      	0.055433       	0.063548       	0.000159       	0.000252       	0.000046       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-12	4940.025196    	12.103222      	2.040456       	0.069161       	-0.020129      	0.049032       	0.054954       	0.000137       	0.000379       	0.000082       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-13	4939.982881    	12.145805      	2.050474       	0.075234       	-0.021815      	0.053419       	0.060068       	0.000150       	0.000599       	0.000068       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-04-14	4939.947071    	12.180480      	2.059929       	0.062153       	-0.017457      	0.044696       	0.048668       	0.000122       	0.000320       	0.000125       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-04-15	4939.905580    	12.205686      	2.069438       	0.072378       	-0.020470      	0.051907       	0.057365       	0.000143       	0.000883       	0.000072       	0.000001       	0.016094       	0.000000       
RenoT0Control	2008-04-16	4939.866307    	12.220686      	2.077937       	0.067909       	-0.018979      	0.048930       	0.054513       	0.000136       	0.000691       	0.000071       	0.000001       	0.024531       	0.000000       
RenoT0Control	2008-04-17	4939.826934    	12.241762      	2.087454       	0.067412       	-0.018585      	0.048828       	0.053150       	0.000133       	0.000369       	0.000152       	0.000003       	0.017582       	0.000000       
RenoT0Control	2008-04-18	4939.784954    	12.260785      	2.099535       	0.071997       	-0.019895      	0.052102       	0.053828       	0.000135       	0.000575       	0.000218       	0.000003       	0.020069       	0.000000       
RenoT0Control	2008-04-19	4939.735195    	12.270656      	2.111870       	0.086057       	-0.024060      	0.061997       	0.065998       	0.000165       	0.000650       	0.000125       	0.000002       	0.038852       	0.000000       
RenoT0Control	2008-04-20	4939.686135    	12.246847      	2.125089       	0.084000       	-0.023160      	0.060840       	0.062809       	0.000157       	0.000565       	0.000191       	0.000003       	0.070517       	0.000000       
RenoT0Control	2008-04-21	4939.639385    	12.194608      	2.138739       	0.078681       	-0.021166      	0.057515       	0.057305       	0.000143       	0.000487       	0.000295       	0.000004       	0.095178       	0.000000       
RenoT0Control	2008-04-22	4939.584963    	12.130511      	2.150792       	0.091966       	-0.024889      	0.067077       	0.070501       	0.000176       	0.000438       	0.000172       	0.000002       	0.118334       	0.000000       
RenoT0Control	2008-04-23	4939.521803    	12.064060      	2.159737       	0.107015       	-0.029074      	0.077941       	0.085727       	0.000214       	0.001702       	0.000114       	0.000002       	0.133415       	0.000000       
RenoT0Control	2008-04-24	4939.452686    	12.046126      	2.169265       	0.116394       	-0.031345      	0.085049       	0.094596       	0.000236       	0.001031       	0.000109       	0.000002       	0.092079       	0.000000       
RenoT0Control	2008-04-25	4939.381445    	12.082816      	2.178361       	0.118444       	-0.031299      	0.087145       	0.097962       	0.000245       	0.000629       	0.000112       	0.000002       	0.040372       	0.000000       
RenoT0Control	2008-04-26	4939.302725    	12.142048      	2.185094       	0.129799       	-0.033873      	0.095926       	0.109676       	0.000274       	0.001906       	0.000117       	0.000002       	0.027664       	0.000000       
RenoT0Control	2008-04-27	4939.222869    	12.209083      	2.191474       	0.129945       	-0.033220      	0.096725       	0.111259       	0.000278       	0.001580       	0.000120       	0.000002       	0.021333       	0.000000       
RenoT0Control	2008-04-28	4939.145797    	12.280238      	2.197525       	0.123326       	-0.030678      	0.092648       	0.106314       	0.000266       	0.001603       	0.000119       	0.000002       	0.013452       	0.000000       
RenoT0Control	2008-04-29	4939.068427    	12.364728      	2.203415       	0.122394       	-0.029865      	0.092529       	0.105856       	0.000265       	0.001766       	0.000119       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-04-30	4938.994494    	12.444124      	2.209560       	0.115556       	-0.027610      	0.087946       	0.099442       	0.000249       	0.002041       	0.000116       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-01	4938.918830    	12.525740      	2.215939       	0.117247       	-0.027586      	0.089661       	0.101726       	0.000254       	0.001297       	0.000114       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-02	4938.840177    	12.611230      	2.221868       	0.121124       	-0.028178      	0.092946       	0.106102       	0.000265       	0.001146       	0.000115       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-03	4938.754224    	12.706102      	2.226291       	0.131731       	-0.030376      	0.101355       	0.117090       	0.000293       	0.001649       	0.000119       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-04	4938.665780    	12.804251      	2.229565       	0.134317       	-0.030440      	0.103877       	0.120693       	0.000302       	0.002031       	0.000122       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-05	4938.578149    	12.901380      	2.232429       	0.131443       	-0.029075      	0.102368       	0.119025       	0.000298       	0.001954       	0.000123       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-06	4938.488483    	13.001196      	2.234905       	0.133188       	-0.028885      	0.104303       	0.121779       	0.000304       	0.001582       	0.000124       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-07	4938.400119    	13.099410      	2.236774       	0.129844       	-0.027532      	0.102312       	0.119432       	0.000299       	0.001806       	0.000124       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-08	4938.306699    	13.204282      	2.237140       	0.136269       	-0.028443      	0.107825       	0.126886       	0.000317       	0.002144       	0.000126       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-09	4938.213000    	13.309434      	2.237382       	0.135436       	-0.027708      	0.107728       	0.126845       	0.000317       	0.001890       	0.000128       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-10	4938.114717    	13.420525      	2.234591       	0.140929       	-0.028314      	0.112615       	0.133396       	0.000333       	0.003850       	0.000130       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-11	4938.012479    	13.525481      	2.244312       	0.146826       	-0.029602      	0.117224       	0.127838       	0.000320       	0.002097       	0.000130       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-12	4937.913478    	13.627155      	2.253543       	0.140593       	-0.027614      	0.112979       	0.123198       	0.000308       	0.001637       	0.000129       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-13	4937.808221    	13.736563      	2.262090       	0.148597       	-0.028778      	0.119818       	0.131805       	0.000330       	0.001404       	0.000130       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-14	4937.699995    	13.849842      	2.268821       	0.151714       	-0.028879      	0.122835       	0.135852       	0.000340       	0.002353       	0.000132       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-15	4937.591981    	13.963126      	2.274257       	0.149996       	-0.027882      	0.122115       	0.135264       	0.000338       	0.002924       	0.000133       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-16	4937.486005    	14.071537      	2.283865       	0.146023       	-0.026597      	0.119426       	0.129461       	0.000324       	0.000952       	0.000132       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-17	4937.380271    	14.179324      	2.293865       	0.144548       	-0.025780      	0.118768       	0.128208       	0.000321       	0.000529       	0.000131       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-18	4937.143097    	14.307478      	2.414761       	0.278482       	-0.027440      	0.251042       	0.150865       	0.000377       	0.001479       	0.000135       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-19	4936.916123    	14.441695      	2.518580       	0.266299       	-0.026125      	0.240174       	0.155616       	0.000389       	0.001613       	0.000137       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-05-20	4936.704112    	14.572132      	2.609872       	0.248466       	-0.024219      	0.224247       	0.150084       	0.000375       	0.001902       	0.000240       	0.000004       	0.000000       	0.000000       
RenoT0Control	2008-05-21	4936.465623    	14.709274      	2.703070       	0.277990       	-0.026247      	0.251744       	0.176681       	0.000442       	0.002097       	0.000160       	0.000003       	0.018705       	0.000000       
RenoT0Control	2008-05-22	4936.221373    	14.842238      	2.794812       	0.284066       	-0.026458      	0.257609       	0.182930       	0.000457       	0.002705       	0.000752       	0.000013       	0.028989       	0.000000       
RenoT0Control	2008-05-23	4935.971109    	14.975509      	2.877484       	0.290306       	-0.026610      	0.263696       	0.198105       	0.000495       	0.002524       	0.000394       	0.000007       	0.044339       	0.000000       
RenoT0Control	2008-05-24	4935.761505    	15.060941      	2.940620       	0.243596       	-0.022588      	0.221008       	0.172678       	0.000432       	0.001974       	0.000265       	0.000004       	0.069770       	0.000000       
RenoT0Control	2008-05-25	4935.538359    	15.153522      	3.004292       	0.258049       	-0.023197      	0.234852       	0.186872       	0.000467       	0.001204       	0.000390       	0.000006       	0.076537       	0.000000       
RenoT0Control	2008-05-26	4935.318212    	15.248481      	3.063788       	0.254160       	-0.022606      	0.231554       	0.185650       	0.000464       	0.002559       	0.000683       	0.000012       	0.073392       	0.000000       
RenoT0Control	2008-05-27	4935.075162    	15.351865      	3.114102       	0.279440       	-0.024163      	0.255278       	0.216473       	0.000541       	0.004252       	0.000262       	0.000004       	0.089604       	0.000000       
RenoT0Control	2008-05-28	4934.810239    	15.477316      	3.159114       	0.303656       	-0.025671      	0.277985       	0.246505       	0.000616       	0.003428       	0.000185       	0.000003       	0.090995       	0.000000       
RenoT0Control	2008-05-29	4934.566175    	15.621227      	3.198433       	0.279698       	-0.023582      	0.256116       	0.227786       	0.000569       	0.004729       	0.000274       	0.000005       	0.055218       	0.000000       
RenoT0Control	2008-05-30	4934.309207    	15.766334      	3.232388       	0.293628       	-0.024123      	0.269505       	0.245638       	0.000614       	0.005719       	0.000182       	0.000003       	0.040539       	0.000000       
RenoT0Control	2008-05-31	4934.045709    	15.899938      	3.260661       	0.300720       	-0.024259      	0.276461       	0.259138       	0.000648       	0.005022       	0.000185       	0.000003       	0.036071       	0.000000       
RenoT0Control	2008-06-01	4933.767371    	16.043532      	3.283480       	0.317138       	-0.024976      	0.292161       	0.281867       	0.000705       	0.004053       	0.000186       	0.000003       	0.027358       	0.000000       
RenoT0Control	2008-06-02	4933.507539    	16.168768      	3.309385       	0.296167       	-0.023130      	0.273037       	0.258271       	0.000646       	0.004281       	0.000463       	0.000009       	0.021227       	0.000000       
RenoT0Control	2008-06-03	4933.248144    	16.222237      	3.326990       	0.295704       	-0.022600      	0.273104       	0.265174       	0.000663       	0.005039       	0.000189       	0.000003       	0.018737       	0.000000       
RenoT0Control	2008-06-04	4933.010092    	16.276629      	3.347510       	0.271697       	-0.020597      	0.251100       	0.241753       	0.000604       	0.002326       	0.000307       	0.000006       	0.021884       	0.000000       
RenoT0Control	2008-06-05	4932.762145    	16.326734      	3.363120       	0.282745       	-0.020840      	0.261905       	0.256301       	0.000641       	0.002982       	0.000186       	0.000003       	0.018684       	0.000000       
RenoT0Control	2008-06-06	4932.496941    	16.328955      	3.373698       	0.302643       	-0.021717      	0.280927       	0.279843       	0.000700       	0.004219       	0.000190       	0.000003       	0.014789       	0.000000       
RenoT0Control	2008-06-07	4932.235347    	16.289766      	3.389526       	0.299196       	-0.021115      	0.278081       	0.272103       	0.000680       	0.003020       	0.000389       	0.000007       	0.014409       	0.000000       
RenoT0Control	2008-06-08	4931.992852    	16.197655      	3.417983       	0.278018       	-0.019408      	0.258610       	0.236271       	0.000591       	0.004456       	0.001620       	0.000025       	0.043743       	0.000000       
RenoT0Control	2008-06-09	4931.727542    	15.891618      	3.433699       	0.304988       	-0.020574      	0.284414       	0.272576       	0.000681       	0.006321       	0.001427       	0.000022       	0.142796       	0.000000       
RenoT0Control	2008-06-10	4931.455288    	15.510006      	3.429427       	0.314077       	-0.020773      	0.293304       	0.301202       	0.000753       	0.006822       	0.000686       	0.000011       	0.270478       	0.000001       
RenoT0Control	2008-06-11	4931.190292    	15.065675      	3.408670       	0.307064       	-0.019999      	0.287065       	0.307701       	0.000769       	0.010173       	0.000306       	0.000005       	0.283467       	0.000001       
RenoT0Control	2008-06-12	4930.915800    	14.669100      	3.377465       	0.319292       	-0.020295      	0.298997       	0.327562       	0.000819       	0.013117       	0.000208       	0.000003       	0.228043       	0.000001       
RenoT0Control	2008-06-13	4930.658855    	14.332114      	3.364827       	0.300729       	-0.018914      	0.281815       	0.293473       	0.000734       	0.010310       	0.000631       	0.000009       	0.056546       	0.000000       
RenoT0Control	2008-06-14	4930.426672    	13.928658      	3.348302       	0.273743       	-0.017271      	0.256472       	0.274349       	0.000686       	0.006266       	0.000334       	0.000005       	0.078528       	0.000000       
RenoT0Control	2008-06-15	4930.212092    	13.566511      	3.327003       	0.254806       	-0.016569      	0.238237       	0.259937       	0.000650       	0.007086       	0.000210       	0.000003       	0.121780       	0.000000       
RenoT0Control	2008-06-16	4930.013677    	13.368083      	3.311470       	0.235709       	-0.015035      	0.220673       	0.239694       	0.000599       	0.004005       	0.000183       	0.000003       	0.103809       	0.000000       
RenoT0Control	2008-06-17	4929.799200    	13.047529      	3.289142       	0.256549       	-0.016706      	0.239843       	0.263885       	0.000660       	0.005925       	0.000174       	0.000002       	0.055863       	0.000000       
RenoT0Control	2008-06-18	4929.555198    	12.819867      	3.254552       	0.293797       	-0.019586      	0.274211       	0.307647       	0.000769       	0.010555       	0.000172       	0.000002       	0.039697       	0.000000       
RenoT0Control	2008-06-19	4929.290678    	12.656256      	3.214767       	0.320036       	-0.021696      	0.298340       	0.339585       	0.000849       	0.009477       	0.000169       	0.000002       	0.031162       	0.000000       
RenoT0Control	2008-06-20	4929.018179    	12.481796      	3.164964       	0.330698       	-0.022353      	0.308344       	0.355339       	0.000888       	0.014735       	0.000167       	0.000002       	0.014247       	0.000000       
RenoT0Control	2008-06-21	4928.733959    	12.320806      	3.113721       	0.345213       	-0.022785      	0.322429       	0.375633       	0.000939       	0.010771       	0.000164       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-06-22	4928.445609    	12.109147      	3.045541       	0.350963       	-0.022783      	0.328180       	0.387133       	0.000968       	0.022239       	0.000160       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-06-23	4928.157181    	11.919161      	2.978195       	0.351541       	-0.022488      	0.329053       	0.390089       	0.000975       	0.019459       	0.000154       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-06-24	4927.870456    	11.742346      	2.917653       	0.349630       	-0.021973      	0.327656       	0.389104       	0.000973       	0.012181       	0.000148       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-06-25	4927.586947    	11.486085      	2.846072       	0.346426       	-0.021589      	0.324837       	0.388840       	0.000972       	0.020588       	0.000142       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-06-26	4927.311161    	11.227431      	2.780261       	0.337229       	-0.020573      	0.316655       	0.378656       	0.000947       	0.016486       	0.000136       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-06-27	4927.033701    	10.949497      	2.707215       	0.339728       	-0.020567      	0.319161       	0.384712       	0.000962       	0.020203       	0.000117       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-06-28	4926.761191    	10.681157      	2.636801       	0.334185       	-0.020209      	0.313977       	0.377500       	0.000944       	0.019533       	0.000112       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-06-29	4926.448100    	10.495427      	2.627566       	0.381313       	-0.022037      	0.359276       	0.374205       	0.000936       	0.008582       	0.000107       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-06-30	4926.146558    	10.226398      	2.611749       	0.367391       	-0.021401      	0.345990       	0.364880       	0.000912       	0.010389       	0.000102       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-07-01	4925.852182    	9.981402       	2.590996       	0.358275       	-0.020858      	0.337417       	0.357433       	0.000894       	0.013886       	0.000097       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-07-02	4925.560375    	9.736390       	2.567366       	0.355065       	-0.020929      	0.334136       	0.356642       	0.000892       	0.014264       	0.000082       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-07-03	4925.277161    	9.516853       	2.543655       	0.344273       	-0.020373      	0.323900       	0.347571       	0.000869       	0.012879       	0.000078       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-07-04	4924.993952    	9.295192       	2.513838       	0.344159       	-0.020759      	0.323400       	0.351505       	0.000879       	0.014777       	0.000074       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-07-05	4924.714128    	9.096350       	2.479718       	0.339897       	-0.020822      	0.319075       	0.351389       	0.000878       	0.014987       	0.000070       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-07-06	4924.428539    	8.897010       	2.479623       	0.345700       	-0.021118      	0.324582       	0.329449       	0.000824       	0.008541       	0.000196       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-07-07	4924.130574    	8.717054       	2.470412       	0.359637       	-0.022083      	0.337555       	0.348848       	0.000872       	0.010907       	0.000064       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-08	4923.852200    	8.528567       	2.454930       	0.336092       	-0.021175      	0.314917       	0.328790       	0.000822       	0.014185       	0.000061       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-09	4923.576425    	8.360561       	2.441374       	0.332079       	-0.021077      	0.311002       	0.327256       	0.000818       	0.009983       	0.000057       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-10	4923.299561    	8.218381       	2.421901       	0.332404       	-0.021098      	0.311306       	0.331107       	0.000828       	0.012453       	0.000054       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-11	4923.029490    	8.076863       	2.392797       	0.323592       	-0.020692      	0.302901       	0.325386       	0.000813       	0.019211       	0.000051       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-12	4922.750529    	7.955044       	2.373654       	0.332637       	-0.021011      	0.311627       	0.326539       	0.000816       	0.017114       	0.000048       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-13	4922.475489    	7.820841       	2.348515       	0.327215       	-0.020869      	0.306346       	0.319760       	0.000799       	0.024496       	0.000046       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-14	4922.223529    	7.683891       	2.339440       	0.299141       	-0.019102      	0.280039       	0.290546       	0.000726       	0.010315       	0.000043       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-15	4921.982453    	7.539636       	2.329612       	0.285509       	-0.018289      	0.267220       	0.279381       	0.000698       	0.008836       	0.000040       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-16	4921.738527    	7.415128       	2.313618       	0.287942       	-0.018392      	0.269550       	0.285467       	0.000714       	0.011284       	0.000038       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-17	4921.489052    	7.312217       	2.289951       	0.293525       	-0.018654      	0.274871       	0.295204       	0.000738       	0.014717       	0.000036       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-18	4921.208083    	7.222795       	2.290987       	0.328796       	-0.020616      	0.308179       	0.309771       	0.000774       	0.009904       	0.000074       	0.000001       	0.000000       	0.000000       
RenoT0Control	2008-07-19	4920.929001    	7.139649       	2.291322       	0.325622       	-0.020363      	0.305260       	0.310551       	0.000776       	0.006063       	0.000033       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-20	4920.661819    	7.072030       	2.289518       	0.310406       	-0.019021      	0.291385       	0.297150       	0.000743       	0.007082       	0.000032       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-21	4920.406419    	6.981878       	2.282393       	0.295785       	-0.017996      	0.277789       	0.285056       	0.000713       	0.010170       	0.000031       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-22	4920.166614    	6.878890       	2.275524       	0.277135       	-0.016890      	0.260246       	0.268167       	0.000670       	0.008652       	0.000029       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-23	4919.931086    	6.783834       	2.266824       	0.271373       	-0.016440      	0.254933       	0.264805       	0.000662       	0.008292       	0.000027       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-24	4919.688669    	6.745256       	2.255643       	0.278462       	-0.016500      	0.261962       	0.275484       	0.000689       	0.007352       	0.000025       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-25	4919.437204    	6.719083       	2.235050       	0.288002       	-0.016702      	0.271300       	0.287007       	0.000718       	0.014734       	0.000024       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-26	4919.169709    	6.719730       	2.203888       	0.305286       	-0.017238      	0.288048       	0.309409       	0.000774       	0.020056       	0.000024       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-27	4918.915526    	6.700206       	2.179974       	0.289665       	-0.016165      	0.273500       	0.294067       	0.000735       	0.013069       	0.000023       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-28	4918.631408    	6.701926       	2.154827       	0.322216       	-0.017368      	0.304848       	0.321531       	0.000804       	0.018967       	0.000022       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-29	4918.350032    	6.708063       	2.130617       	0.318298       	-0.016804      	0.301494       	0.319972       	0.000800       	0.016009       	0.000022       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-30	4918.044235    	6.709785       	2.140210       	0.344155       	-0.017424      	0.326731       	0.317453       	0.000794       	0.010137       	0.000232       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-07-31	4917.741784    	6.713060       	2.143373       	0.339321       	-0.016729      	0.322592       	0.320029       	0.000800       	0.008782       	0.000048       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-01	4917.441126    	6.727450       	2.148886       	0.335990       	-0.015976      	0.320014       	0.314712       	0.000787       	0.008907       	0.000182       	0.000002       	0.000000       	0.000000       
RenoT0Control	2008-08-02	4917.151124    	6.718198       	2.151230       	0.323204       	-0.015000      	0.308203       	0.307216       	0.000768       	0.006916       	0.000058       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-03	4916.850815    	6.733905       	2.145618       	0.333386       	-0.014918      	0.318468       	0.322533       	0.000806       	0.009928       	0.000054       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-04	4916.543883    	6.753357       	2.129397       	0.339662       	-0.014748      	0.324915       	0.332782       	0.000832       	0.016757       	0.000050       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-05	4916.233248    	6.785272       	2.113537       	0.342620       	-0.014367      	0.328252       	0.338814       	0.000847       	0.013630       	0.000046       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-06	4915.928787    	6.820447       	2.111763       	0.334606       	-0.013450      	0.321156       	0.321249       	0.000803       	0.009631       	0.000043       	0.000000       	0.000000       	0.000000       
