SIM CODE  	DATE      	CROP           	STAGE                  	THERMAL TIME   	CUM. BIOMASS   	AG BIOMASS     	ROOT BIOMASS   	FRAC INTERCEP  	TOTAL N        	AG N           	ROOT N         	AG N CONCN     	N FIXATION     	N ADDED        	N STRESS       	 WATER STRESS  	POTENTIAL TR   
-         	YYYY-MM-DD	-              	-                      	C-day          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	kg/ha          	g/kg           	kg/ha          	kg/ha          	%              	%              	mm/day         
RenoT0Control	2008-03-06	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-07	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-08	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-09	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-10	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-11	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-12	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-13	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-14	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-15	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-16	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-17	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-18	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-19	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-20	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-21	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-22	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-23	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-24	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-25	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-26	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-27	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-28	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-29	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-30	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-03-31	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-01	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-02	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-03	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-04	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-05	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-06	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-07	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-08	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-09	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-10	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-11	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-12	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-13	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-14	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-15	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-16	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-17	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-18	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-19	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-20	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-21	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-22	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-23	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-24	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-25	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-26	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-27	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-28	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-29	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-30	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-01	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-02	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-03	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-04	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-05	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-06	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-07	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-08	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-09	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-10	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-11	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-12	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-13	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-14	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-15	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-16	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-17	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-18	Maize          	PLANTING               	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-19	Maize          	PRE_EMERGENCE          	11.800000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-20	Maize          	PRE_EMERGENCE          	22.350000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-21	Maize          	PRE_EMERGENCE          	35.250000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-22	Maize          	PRE_EMERGENCE          	48.550000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-23	Maize          	PRE_EMERGENCE          	62.100000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-24	Maize          	PRE_EMERGENCE          	72.150000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-25	Maize          	PRE_EMERGENCE          	83.700000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-26	Maize          	PRE_EMERGENCE          	95.150000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-27	Maize          	VEGETATIVE_GROWTH      	108.500000     	0.000174       	0.000100       	0.000073       	0.001000       	0.006159       	0.005017       	0.001141       	50.079922      	0.000000       	0.000000       	0.000000       	0.000000       	0.002506       
RenoT0Control	2008-05-28	Maize          	VEGETATIVE_GROWTH      	123.600000     	0.000484       	0.000279       	0.000205       	0.001751       	0.017160       	0.014074       	0.003086       	50.405599      	0.000000       	0.000000       	0.000000       	0.000000       	0.005124       
RenoT0Control	2008-05-29	Maize          	VEGETATIVE_GROWTH      	136.500000     	0.000804       	0.000464       	0.000340       	0.003091       	0.028006       	0.023048       	0.004958       	49.701417      	0.000000       	0.000000       	0.000000       	0.000000       	0.004443       
RenoT0Control	2008-05-30	Maize          	VEGETATIVE_GROWTH      	150.500000     	0.001966       	0.001134       	0.000832       	0.004471       	0.067000       	0.055449       	0.011551       	48.887949      	0.000000       	0.000000       	0.000000       	-0.000000      	0.016790       
RenoT0Control	2008-05-31	Maize          	VEGETATIVE_GROWTH      	165.050000     	0.003875       	0.002235       	0.001639       	0.008037       	0.132410       	0.109986       	0.022424       	49.200394      	0.000000       	0.000000       	0.000000       	-0.000000      	0.032538       
RenoT0Control	2008-06-01	Maize          	VEGETATIVE_GROWTH      	180.800000     	0.006358       	0.003668       	0.002689       	0.011710       	0.216665       	0.180454       	0.036211       	49.193748      	0.000000       	0.000000       	0.000000       	-0.000000      	0.040169       
RenoT0Control	2008-06-02	Maize          	VEGETATIVE_GROWTH      	194.650000     	0.008928       	0.005151       	0.003776       	0.015187       	0.302673       	0.252557       	0.050116       	49.027936      	0.000000       	0.000000       	0.000000       	-0.000000      	0.038166       
RenoT0Control	2008-06-03	Maize          	VEGETATIVE_GROWTH      	208.550000     	0.013678       	0.007893       	0.005785       	0.019041       	0.462988       	0.387240       	0.075748       	49.058965      	0.000000       	0.000000       	0.000000       	0.000000       	0.086241       
RenoT0Control	2008-06-04	Maize          	VEGETATIVE_GROWTH      	220.700000     	0.017826       	0.010288       	0.007538       	0.022822       	0.599621       	0.502224       	0.097397       	48.817128      	0.000000       	0.000000       	0.000000       	0.000000       	0.063333       
RenoT0Control	2008-06-05	Maize          	VEGETATIVE_GROWTH      	234.000000     	0.023114       	0.013342       	0.009772       	0.027433       	0.756862       	0.634783       	0.122079       	47.576500      	0.000000       	0.000000       	0.000000       	-0.000000      	0.063348       
RenoT0Control	2008-06-06	Maize          	VEGETATIVE_GROWTH      	248.950000     	0.030275       	0.017481       	0.012794       	0.033299       	0.981791       	0.824762       	0.157030       	47.180516      	0.000000       	0.000000       	0.000000       	0.000000       	0.104453       
RenoT0Control	2008-06-07	Maize          	VEGETATIVE_GROWTH      	263.450000     	0.038475       	0.022224       	0.016251       	0.039865       	1.238407       	1.041885       	0.196522       	46.881289      	0.000000       	0.000000       	0.000000       	-0.000000      	0.121906       
RenoT0Control	2008-06-08	Maize          	VEGETATIVE_GROWTH      	276.300000     	0.047161       	0.027252       	0.019909       	0.046559       	1.485159       	1.250984       	0.234175       	45.904175      	0.000000       	0.000000       	0.000000       	-0.000000      	0.105889       
RenoT0Control	2008-06-09	Maize          	VEGETATIVE_GROWTH      	291.600000     	0.061280       	0.035437       	0.025843       	0.055581       	1.869924       	1.577631       	0.292293       	44.519503      	0.000000       	0.000000       	0.000000       	-0.000000      	0.231648       
RenoT0Control	2008-06-10	Maize          	VEGETATIVE_GROWTH      	307.450000     	0.074885       	0.043337       	0.031548       	0.066413       	2.234098       	1.887393       	0.346705       	43.551239      	0.000000       	0.000000       	0.000000       	-0.000000      	0.270733       
RenoT0Control	2008-06-11	Maize          	VEGETATIVE_GROWTH      	322.258333     	0.094185       	0.054568       	0.039617       	0.078178       	2.650495       	2.242231       	0.408264       	41.090866      	0.000000       	0.000000       	0.000000       	0.000000       	0.414215       
RenoT0Control	2008-06-12	Maize          	VEGETATIVE_GROWTH      	338.088889     	0.115898       	0.067236       	0.048662       	0.092604       	3.092081       	2.619312       	0.472770       	38.957147      	0.000000       	0.000000       	0.000000       	-0.000000      	0.444761       
RenoT0Control	2008-06-13	Maize          	VEGETATIVE_GROWTH      	352.588889     	0.145037       	0.084286       	0.060751       	0.107843       	3.605848       	3.058902       	0.546946       	36.292149      	0.000000       	0.000000       	0.000000       	0.000000       	0.541982       
RenoT0Control	2008-06-14	Maize          	VEGETATIVE_GROWTH      	365.038889     	0.180792       	0.105268       	0.075524       	0.122674       	4.145134       	3.521157       	0.623977       	33.449438      	0.000000       	0.000000       	0.000000       	0.000000       	0.548606       
RenoT0Control	2008-06-15	Maize          	VEGETATIVE_GROWTH      	376.338889     	0.210732       	0.122889       	0.087842       	0.137590       	4.594719       	3.907184       	0.687535       	31.794288      	0.000000       	0.000000       	0.046618       	-0.000000      	0.350257       
RenoT0Control	2008-06-16	Maize          	VEGETATIVE_GROWTH      	386.438889     	0.222600       	0.129896       	0.092705       	0.150219       	4.892924       	4.163641       	0.729283       	32.053723      	0.000000       	0.000000       	0.180606       	-0.000000      	0.208945       
RenoT0Control	2008-06-17	Maize          	VEGETATIVE_GROWTH      	399.038889     	0.255350       	0.149307       	0.106043       	0.161081       	5.369152       	4.574056       	0.795096       	30.635260      	0.000000       	0.000000       	0.206232       	0.000000       	0.470790       
RenoT0Control	2008-06-18	Maize          	VEGETATIVE_GROWTH      	414.697222     	0.287647       	0.168560       	0.119087       	0.174861       	5.814133       	4.958604       	0.855529       	29.417474      	0.000000       	0.000000       	0.316332       	-0.000000      	0.865467       
RenoT0Control	2008-06-19	Maize          	VEGETATIVE_GROWTH      	430.091667     	0.316314       	0.185758       	0.130556       	0.184770       	6.236662       	5.324810       	0.911852       	28.665315      	0.000000       	0.000000       	0.439929       	0.000000       	0.967015       
RenoT0Control	2008-06-20	Maize          	VEGETATIVE_GROWTH      	444.669444     	0.341198       	0.200787       	0.140411       	0.190659       	6.698933       	5.726630       	0.972303       	28.520863      	0.000000       	0.000000       	0.534614       	-0.000000      	1.061423       
RenoT0Control	2008-06-21	Maize          	VEGETATIVE_GROWTH      	459.180556     	0.362496       	0.213745       	0.148750       	0.194460       	7.180588       	6.146587       	1.034000       	28.756622      	0.000000       	0.000000       	0.576211       	0.000000       	1.020099       
RenoT0Control	2008-06-22	Maize          	VEGETATIVE_GROWTH      	474.811111     	0.387309       	0.228973       	0.158335       	0.197922       	7.720252       	6.618767       	1.101485       	28.906271      	0.000000       	0.000000       	0.573044       	-0.000000      	1.095968       
RenoT0Control	2008-06-23	Maize          	VEGETATIVE_GROWTH      	488.983333     	0.411853       	0.244166       	0.167687       	0.201496       	8.243446       	7.078057       	1.165389       	28.988758      	0.000000       	0.000000       	0.561275       	0.000000       	1.178182       
RenoT0Control	2008-06-24	Maize          	VEGETATIVE_GROWTH      	504.052778     	0.435184       	0.258748       	0.176435       	0.205964       	8.754635       	7.528462       	1.226173       	29.095694      	0.000000       	0.000000       	0.551481       	-0.000000      	1.028786       
RenoT0Control	2008-06-25	Maize          	VEGETATIVE_GROWTH      	519.727778     	0.463618       	0.276714       	0.186904       	0.211273       	9.340538       	8.046754       	1.293784       	29.079681      	0.000000       	0.000000       	0.540586       	0.000000       	1.169742       
RenoT0Control	2008-06-26	Maize          	VEGETATIVE_GROWTH      	534.411111     	0.488392       	0.292537       	0.195856       	0.216884       	9.920769       	8.562005       	1.358764       	29.268159      	0.000000       	0.000000       	0.538138       	-0.000000      	1.074620       
RenoT0Control	2008-06-27	Maize          	VEGETATIVE_GROWTH      	548.522222     	0.518217       	0.311791       	0.206426       	0.222510       	10.525814      	9.101329       	1.424485       	29.190452      	0.000000       	0.000000       	0.523824       	-0.000000      	1.338045       
RenoT0Control	2008-06-28	Maize          	VEGETATIVE_GROWTH      	564.041667     	0.548298       	0.331454       	0.216844       	0.229349       	11.116663      	9.630238       	1.486425       	29.054533      	0.000000       	0.000000       	0.524669       	0.000000       	1.207138       
RenoT0Control	2008-06-29	Maize          	VEGETATIVE_GROWTH      	580.619444     	0.573013       	0.347832       	0.225181       	0.236544       	11.627016      	10.089193      	1.537823       	29.005941      	0.000000       	0.000000       	0.534688       	-0.000000      	0.909874       
RenoT0Control	2008-06-30	Maize          	VEGETATIVE_GROWTH      	596.175000     	0.606022       	0.369998       	0.236024       	0.242686       	12.208898      	10.614752      	1.594147       	28.688654      	0.000000       	0.000000       	0.532879       	-0.000000      	1.280453       
RenoT0Control	2008-07-01	Maize          	VEGETATIVE_GROWTH      	612.661111     	0.636670       	0.390877       	0.245794       	0.248979       	12.762972      	11.117502      	1.645470       	28.442466      	0.000000       	0.000000       	0.527339       	0.000000       	1.073500       
