SIM CODE  	DATE      	FRAC INTERCEP  	AG RES BIOMASS 	BG RES BIOMASS 	ROOT RES BIOMAS	SFC MANURE C   	AG RES N       	BG RES N       	ROOT RES N     	SFC MANURE N   	STD RES MOIST  	FLAT RES MOIST 
-         	YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	kg/ha          	kg/ha          	kg/ha          	Mg/ha          	kg/kg          	kg/kg          
RenoT0Control	2008-04-13	0.000000       	0.000000       	0.000000       	0.229950       	0.000000       	0.000000       	0.000000       	0.001137       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-14	0.000000       	0.000000       	0.000000       	0.228155       	0.000000       	0.000000       	0.000000       	0.001129       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-15	0.000000       	0.000000       	0.000000       	0.226051       	0.000000       	0.000000       	0.000000       	0.001118       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-16	0.000000       	0.000000       	0.000000       	0.224100       	0.000000       	0.000000       	0.000000       	0.001108       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-17	0.000000       	0.000000       	0.000000       	0.222190       	0.000000       	0.000000       	0.000000       	0.001099       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-18	0.000000       	0.000000       	0.000000       	0.220145       	0.000000       	0.000000       	0.000000       	0.001089       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-19	0.000000       	0.000000       	0.000000       	0.217673       	0.000000       	0.000000       	0.000000       	0.001077       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-20	0.000000       	0.000000       	0.000000       	0.215293       	0.000000       	0.000000       	0.000000       	0.001065       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-21	0.000000       	0.000000       	0.000000       	0.213118       	0.000000       	0.000000       	0.000000       	0.001054       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-22	0.000000       	0.000000       	0.000000       	0.210562       	0.000000       	0.000000       	0.000000       	0.001041       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-23	0.000000       	0.000000       	0.000000       	0.207576       	0.000000       	0.000000       	0.000000       	0.001027       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-24	0.000000       	0.000000       	0.000000       	0.204357       	0.000000       	0.000000       	0.000000       	0.001011       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-25	0.000000       	0.000000       	0.000000       	0.201144       	0.000000       	0.000000       	0.000000       	0.000995       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-26	0.000000       	0.000000       	0.000000       	0.197668       	0.000000       	0.000000       	0.000000       	0.000978       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-27	0.000000       	0.000000       	0.000000       	0.194260       	0.000000       	0.000000       	0.000000       	0.000961       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-28	0.000000       	0.000000       	0.000000       	0.191113       	0.000000       	0.000000       	0.000000       	0.000945       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-29	0.000000       	0.000000       	0.000000       	0.188050       	0.000000       	0.000000       	0.000000       	0.000930       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-04-30	0.000000       	0.000000       	0.000000       	0.185219       	0.000000       	0.000000       	0.000000       	0.000916       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-01	0.000000       	0.000000       	0.000000       	0.182390       	0.000000       	0.000000       	0.000000       	0.000902       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-02	0.000000       	0.000000       	0.000000       	0.179502       	0.000000       	0.000000       	0.000000       	0.000888       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-03	0.000000       	0.000000       	0.000000       	0.176390       	0.000000       	0.000000       	0.000000       	0.000872       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-04	0.000000       	0.000000       	0.000000       	0.173271       	0.000000       	0.000000       	0.000000       	0.000857       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-05	0.000000       	0.000000       	0.000000       	0.170293       	0.000000       	0.000000       	0.000000       	0.000842       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-06	0.000000       	0.000000       	0.000000       	0.167336       	0.000000       	0.000000       	0.000000       	0.000828       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-07	0.000000       	0.000000       	0.000000       	0.164517       	0.000000       	0.000000       	0.000000       	0.000814       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-08	0.000000       	0.000000       	0.000000       	0.161606       	0.000000       	0.000000       	0.000000       	0.000799       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-09	0.000000       	0.000000       	0.000000       	0.158770       	0.000000       	0.000000       	0.000000       	0.000785       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-10	0.000000       	0.000000       	0.000000       	0.155874       	0.000000       	0.000000       	0.000000       	0.000771       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-11	0.000000       	0.000000       	0.000000       	0.152845       	0.000000       	0.000000       	0.000000       	0.000756       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-12	0.000000       	0.000000       	0.000000       	0.150020       	0.000000       	0.000000       	0.000000       	0.000742       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-13	0.000000       	0.000000       	0.000000       	0.147077       	0.000000       	0.000000       	0.000000       	0.000727       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-14	0.000000       	0.000000       	0.000000       	0.144124       	0.000000       	0.000000       	0.000000       	0.000713       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-15	0.000000       	0.000000       	0.000000       	0.141274       	0.000000       	0.000000       	0.000000       	0.000699       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-16	0.000000       	0.000000       	0.000000       	0.138556       	0.000000       	0.000000       	0.000000       	0.000685       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-17	0.000000       	0.000000       	0.000000       	0.135921       	0.000000       	0.000000       	0.000000       	0.000672       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-18	0.000000       	0.000000       	0.000000       	0.133118       	0.000000       	0.000000       	0.000000       	0.000658       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-19	0.000000       	0.000000       	0.000000       	0.130450       	0.000000       	0.000000       	0.000000       	0.000645       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-20	0.000000       	0.000000       	0.000000       	0.127976       	0.000000       	0.000000       	0.000000       	0.000633       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-21	0.000000       	0.000000       	0.000000       	0.125297       	0.000000       	0.000000       	0.000000       	0.000620       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-22	0.000000       	0.000000       	0.000000       	0.122597       	0.000000       	0.000000       	0.000000       	0.000606       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-23	0.000000       	0.000000       	0.000000       	0.119881       	0.000000       	0.000000       	0.000000       	0.000593       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-24	0.000000       	0.000000       	0.000000       	0.117576       	0.000000       	0.000000       	0.000000       	0.000581       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-25	0.000000       	0.000000       	0.000000       	0.115209       	0.000000       	0.000000       	0.000000       	0.000570       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-26	0.000000       	0.000000       	0.000000       	0.112903       	0.000000       	0.000000       	0.000000       	0.000558       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-27	0.000000       	0.000000       	0.000000       	0.110485       	0.000000       	0.000000       	0.000000       	0.000547       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-28	0.000000       	0.000000       	0.000000       	0.107946       	0.000000       	0.000000       	0.000000       	0.000535       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-29	0.000000       	0.000000       	0.000000       	0.105619       	0.000000       	0.000000       	0.000000       	0.000524       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-30	0.000000       	0.000000       	0.000000       	0.103459       	0.000000       	0.000000       	0.000000       	0.000516       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-05-31	0.000000       	0.000000       	0.000000       	0.101470       	0.000000       	0.000000       	0.000000       	0.000510       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-01	0.000000       	0.000000       	0.000000       	0.099532       	0.000000       	0.000000       	0.000000       	0.000506       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-02	0.000000       	0.000000       	0.000000       	0.097782       	0.000000       	0.000000       	0.000000       	0.000502       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-03	0.000000       	0.000000       	0.000000       	0.096640       	0.000000       	0.000000       	0.000000       	0.000505       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-04	0.000000       	0.000000       	0.000000       	0.095502       	0.000000       	0.000000       	0.000000       	0.000507       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-05	0.000000       	0.000000       	0.000000       	0.094589       	0.000000       	0.000000       	0.000000       	0.000509       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-06	0.000000       	0.000000       	0.000000       	0.093999       	0.000000       	0.000000       	0.000000       	0.000517       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-07	0.000000       	0.000000       	0.000000       	0.093665       	0.000000       	0.000000       	0.000000       	0.000526       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-08	0.000000       	0.000000       	0.000000       	0.093581       	0.000000       	0.000000       	0.000000       	0.000535       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-09	0.000000       	0.000000       	0.000000       	0.094657       	0.000000       	0.000000       	0.000000       	0.000555       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-10	0.000000       	0.000000       	0.000000       	0.095364       	0.000000       	0.000000       	0.000000       	0.000570       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-11	0.000000       	0.000000       	0.000000       	0.097511       	0.000000       	0.000000       	0.000000       	0.000589       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-12	0.000000       	0.000000       	0.000000       	0.099955       	0.000000       	0.000000       	0.000000       	0.000608       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-13	0.000000       	0.000000       	0.000000       	0.104308       	0.000000       	0.000000       	0.000000       	0.000632       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-14	0.000000       	0.000000       	0.000000       	0.110408       	0.000000       	0.000000       	0.000000       	0.000659       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-15	0.000000       	0.000000       	0.000000       	0.114878       	0.000000       	0.000000       	0.000000       	0.000678       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-16	0.000000       	0.000000       	0.000000       	0.114635       	0.000000       	0.000000       	0.000000       	0.000684       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-17	0.000000       	0.000000       	0.000000       	0.119469       	0.000000       	0.000000       	0.000000       	0.000702       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-18	0.000000       	0.000000       	0.000000       	0.123221       	0.000000       	0.000000       	0.000000       	0.000712       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-19	0.000000       	0.000000       	0.000000       	0.125244       	0.000000       	0.000000       	0.000000       	0.000716       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-20	0.000000       	0.000000       	0.000000       	0.125850       	0.000000       	0.000000       	0.000000       	0.000720       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-21	0.000000       	0.000000       	0.000000       	0.125122       	0.000000       	0.000000       	0.000000       	0.000723       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-22	0.000000       	0.000000       	0.000000       	0.125006       	0.000000       	0.000000       	0.000000       	0.000729       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-23	0.000000       	0.000000       	0.000000       	0.124636       	0.000000       	0.000000       	0.000000       	0.000731       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-24	0.000000       	0.000000       	0.000000       	0.123846       	0.000000       	0.000000       	0.000000       	0.000730       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-25	0.000000       	0.000000       	0.000000       	0.124144       	0.000000       	0.000000       	0.000000       	0.000734       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-26	0.000000       	0.000000       	0.000000       	0.123555       	0.000000       	0.000000       	0.000000       	0.000736       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-27	0.000000       	0.000000       	0.000000       	0.123898       	0.000000       	0.000000       	0.000000       	0.000738       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-28	0.000000       	0.000000       	0.000000       	0.124146       	0.000000       	0.000000       	0.000000       	0.000738       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-29	0.000000       	0.000000       	0.000000       	0.122245       	0.000000       	0.000000       	0.000000       	0.000726       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-06-30	0.000000       	0.000000       	0.000000       	0.122201       	0.000000       	0.000000       	0.000000       	0.000719       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-01	0.000000       	0.000000       	0.000000       	0.121602       	0.000000       	0.000000       	0.000000       	0.000711       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-02	0.000000       	0.000000       	0.000000       	0.121649       	0.000000       	0.000000       	0.000000       	0.000701       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-03	0.000000       	0.000000       	0.000000       	0.120857       	0.000000       	0.000000       	0.000000       	0.000690       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-04	0.000000       	0.000000       	0.000000       	0.121059       	0.000000       	0.000000       	0.000000       	0.000679       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-05	0.000000       	0.000000       	0.000000       	0.120713       	0.000000       	0.000000       	0.000000       	0.000666       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-06	0.000000       	0.000000       	0.000000       	0.119631       	0.000000       	0.000000       	0.000000       	0.000651       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-07	0.000000       	0.000000       	0.000000       	0.118650       	0.000000       	0.000000       	0.000000       	0.000634       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-08	0.000000       	0.000000       	0.000000       	0.118410       	0.000000       	0.000000       	0.000000       	0.000619       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-09	0.000000       	0.000000       	0.000000       	0.117602       	0.000000       	0.000000       	0.000000       	0.000603       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-10	0.000000       	0.000000       	0.000000       	0.116040       	0.000000       	0.000000       	0.000000       	0.000587       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-11	0.000000       	0.000000       	0.000000       	0.114834       	0.000000       	0.000000       	0.000000       	0.000570       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-12	0.000000       	0.000000       	0.000000       	0.112780       	0.000000       	0.000000       	0.000000       	0.000553       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-13	0.000000       	0.000000       	0.000000       	0.111856       	0.000000       	0.000000       	0.000000       	0.000536       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-14	0.000000       	0.000000       	0.000000       	0.110086       	0.000000       	0.000000       	0.000000       	0.000521       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-15	0.000000       	0.000000       	0.000000       	0.109108       	0.000000       	0.000000       	0.000000       	0.000507       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-16	0.000000       	0.000000       	0.000000       	0.107873       	0.000000       	0.000000       	0.000000       	0.000493       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-17	0.000000       	0.000000       	0.000000       	0.106250       	0.000000       	0.000000       	0.000000       	0.000478       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-18	0.000000       	0.000000       	0.000000       	0.104680       	0.000000       	0.000000       	0.000000       	0.000461       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-19	0.000000       	0.000000       	0.000000       	0.102623       	0.000000       	0.000000       	0.000000       	0.000444       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-20	0.000000       	0.000000       	0.000000       	0.099443       	0.000000       	0.000000       	0.000000       	0.000428       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-21	0.000000       	0.000000       	0.000000       	0.097509       	0.000000       	0.000000       	0.000000       	0.000413       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-22	0.000000       	0.000000       	0.000000       	0.096263       	0.000000       	0.000000       	0.000000       	0.000401       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-23	0.000000       	0.000000       	0.000000       	0.094896       	0.000000       	0.000000       	0.000000       	0.000388       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-24	0.000000       	0.000000       	0.000000       	0.092979       	0.000000       	0.000000       	0.000000       	0.000381       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-25	0.000000       	0.000000       	0.000000       	0.090950       	0.000000       	0.000000       	0.000000       	0.000372       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-26	0.000000       	0.000000       	0.000000       	0.088478       	0.000000       	0.000000       	0.000000       	0.000362       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-27	0.000000       	0.000000       	0.000000       	0.086391       	0.000000       	0.000000       	0.000000       	0.000354       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-28	0.000000       	0.000000       	0.000000       	0.084131       	0.000000       	0.000000       	0.000000       	0.000344       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-29	0.000000       	0.000000       	0.000000       	0.081598       	0.000000       	0.000000       	0.000000       	0.000334       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-30	0.000000       	0.000000       	0.000000       	0.078793       	0.000000       	0.000000       	0.000000       	0.000323       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-07-31	0.000000       	0.000000       	0.000000       	0.076179       	0.000000       	0.000000       	0.000000       	0.000312       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-01	0.000000       	0.000000       	0.000000       	0.073312       	0.000000       	0.000000       	0.000000       	0.000302       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-02	0.000000       	0.000000       	0.000000       	0.071113       	0.000000       	0.000000       	0.000000       	0.000293       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-03	0.000000       	0.000000       	0.000000       	0.068673       	0.000000       	0.000000       	0.000000       	0.000283       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-04	0.000000       	0.000000       	0.000000       	0.066372       	0.000000       	0.000000       	0.000000       	0.000274       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-05	0.000000       	0.000000       	0.000000       	0.063878       	0.000000       	0.000000       	0.000000       	0.000265       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-06	0.000000       	0.000000       	0.000000       	0.061138       	0.000000       	0.000000       	0.000000       	0.000255       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-07	0.000000       	0.000000       	0.000000       	0.059023       	0.000000       	0.000000       	0.000000       	0.000247       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-08	0.000000       	0.000000       	0.000000       	0.057175       	0.000000       	0.000000       	0.000000       	0.000241       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-09	0.000000       	0.000000       	0.000000       	0.055578       	0.000000       	0.000000       	0.000000       	0.000235       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-10	0.000000       	0.000000       	0.000000       	0.053961       	0.000000       	0.000000       	0.000000       	0.000229       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-11	0.000000       	0.000000       	0.000000       	0.052042       	0.000000       	0.000000       	0.000000       	0.000223       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-12	0.000000       	0.000000       	0.000000       	0.050576       	0.000000       	0.000000       	0.000000       	0.000217       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-13	0.000000       	0.000000       	0.000000       	0.049302       	0.000000       	0.000000       	0.000000       	0.000212       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-14	0.000000       	0.000000       	0.000000       	0.047824       	0.000000       	0.000000       	0.000000       	0.000206       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-15	0.000000       	0.000000       	0.000000       	0.046007       	0.000000       	0.000000       	0.000000       	0.000200       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-16	0.000000       	0.000000       	0.000000       	0.045105       	0.000000       	0.000000       	0.000000       	0.000197       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-17	0.000000       	0.000000       	0.000000       	0.044254       	0.000000       	0.000000       	0.000000       	0.000194       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-18	0.000000       	0.000000       	0.000000       	0.043281       	0.000000       	0.000000       	0.000000       	0.000190       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-19	0.000000       	0.000000       	0.000000       	0.042274       	0.000000       	0.000000       	0.000000       	0.000185       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-20	0.000000       	0.000000       	0.000000       	0.041255       	0.000000       	0.000000       	0.000000       	0.000181       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-21	0.000000       	0.000000       	0.000000       	0.040092       	0.000000       	0.000000       	0.000000       	0.000176       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-22	0.000000       	0.000000       	0.000000       	0.038867       	0.000000       	0.000000       	0.000000       	0.000171       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-23	0.000000       	0.000000       	0.000000       	0.037725       	0.000000       	0.000000       	0.000000       	0.000167       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-24	0.000000       	0.000000       	0.000000       	0.036790       	0.000000       	0.000000       	0.000000       	0.000164       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-25	0.000000       	0.000000       	0.000000       	0.035817       	0.000000       	0.000000       	0.000000       	0.000160       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-26	0.000000       	0.000000       	0.000000       	0.034807       	0.000000       	0.000000       	0.000000       	0.000157       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-27	0.000000       	0.000000       	0.000000       	0.033713       	0.000000       	0.000000       	0.000000       	0.000153       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-28	0.000000       	0.000000       	0.000000       	0.032596       	0.000000       	0.000000       	0.000000       	0.000149       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-29	0.000000       	0.000000       	0.000000       	0.031465       	0.000000       	0.000000       	0.000000       	0.000144       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-30	0.000000       	0.000000       	0.000000       	0.030321       	0.000000       	0.000000       	0.000000       	0.000140       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-08-31	0.000000       	0.000000       	0.000000       	0.029260       	0.000000       	0.000000       	0.000000       	0.000136       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-01	0.000000       	0.000000       	0.000000       	0.028186       	0.000000       	0.000000       	0.000000       	0.000133       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-02	0.000000       	0.000000       	0.000000       	0.027145       	0.000000       	0.000000       	0.000000       	0.000129       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-03	0.000000       	0.000000       	0.000000       	0.026103       	0.000000       	0.000000       	0.000000       	0.000125       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-04	0.000000       	0.000000       	0.000000       	0.025123       	0.000000       	0.000000       	0.000000       	0.000121       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-05	0.000000       	0.000000       	0.000000       	0.024090       	0.000000       	0.000000       	0.000000       	0.000118       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-06	0.000000       	0.000000       	0.000000       	0.023088       	0.000000       	0.000000       	0.000000       	0.000114       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-07	0.000000       	0.000000       	0.000000       	0.022101       	0.000000       	0.000000       	0.000000       	0.000110       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-08	0.000000       	0.000000       	0.000000       	0.021154       	0.000000       	0.000000       	0.000000       	0.000106       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-09	0.000000       	0.000000       	0.000000       	0.020192       	0.000000       	0.000000       	0.000000       	0.000102       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-10	0.000000       	0.000000       	0.000000       	0.019174       	0.000000       	0.000000       	0.000000       	0.000097       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-11	0.000000       	0.000000       	0.000000       	0.018215       	0.000000       	0.000000       	0.000000       	0.000092       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-12	0.000000       	0.000000       	0.000000       	0.017232       	0.000000       	0.000000       	0.000000       	0.000087       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-13	0.000000       	0.000000       	0.000000       	0.016410       	0.000000       	0.000000       	0.000000       	0.000083       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-14	0.000000       	0.000000       	0.000000       	0.015693       	0.000000       	0.000000       	0.000000       	0.000079       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-15	0.000000       	0.000000       	0.000000       	0.015070       	0.000000       	0.000000       	0.000000       	0.000076       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-16	0.000000       	0.000000       	0.000000       	0.014494       	0.000000       	0.000000       	0.000000       	0.000073       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-17	0.000000       	0.000000       	0.000000       	0.013973       	0.000000       	0.000000       	0.000000       	0.000070       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-18	0.000000       	0.000000       	0.000000       	0.013436       	0.000000       	0.000000       	0.000000       	0.000068       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-19	0.000000       	0.000000       	0.000000       	0.012925       	0.000000       	0.000000       	0.000000       	0.000065       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-20	0.000000       	0.000000       	0.000000       	0.012432       	0.000000       	0.000000       	0.000000       	0.000063       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-21	0.000000       	0.000000       	0.000000       	0.011974       	0.000000       	0.000000       	0.000000       	0.000060       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-22	0.000000       	0.000000       	0.000000       	0.011533       	0.000000       	0.000000       	0.000000       	0.000058       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-23	0.000000       	0.000000       	0.000000       	0.011163       	0.000000       	0.000000       	0.000000       	0.000056       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-24	0.000000       	0.000000       	0.000000       	0.010810       	0.000000       	0.000000       	0.000000       	0.000055       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-25	0.000000       	0.000000       	0.000000       	0.010470       	0.000000       	0.000000       	0.000000       	0.000053       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-26	0.000000       	0.000000       	0.000000       	0.515046       	0.000000       	0.000000       	0.000000       	0.002660       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-27	0.000000       	0.000000       	0.000000       	0.505984       	0.000000       	0.000000       	0.000000       	0.002614       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-28	0.000000       	0.000000       	0.000000       	0.497136       	0.000000       	0.000000       	0.000000       	0.002568       	0.000000       	0.000000       	0.000000       
RenoT0Control	2008-09-29	0.000000       	0.000000       	0.000000       	0.488858       	0.000000       	0.000000       	0.000000       	0.002525       	0.000000       	0.000000       	0.000000       
